Text,Label
"ಕುಡ್ಲಗ್ ಗಾಂಧೀಜಿ 3ಸರ್ತಿ ಬೈದೆರ್.
1920ಡ್ ಬನ್ನಗ ಆರ್ ಕೆನರಾ ಶಾಲೆಡ್ ಬಾಲಗಂಗಾಧರ ತಿಲಕೆರ್ನ ಮೂರ್ತಿ ಉದಿಪನ ಮಲ್ದಿತ್ತೆರ್.
1927ಡ್ ಖಿಲಾಫತ್ ಪೊರ್ಂಬಾಟೊದ ಬಗೆಟ್ ಕುಡ್ಲಗ್ ಬತ್ತಿತ್ತೆರ್.
ಅವೆತ ಒಟ್ಟುಗು 1934ಡ್ ಮೂಲ್ಕಿ ಬೊಕ್ಕ ಪಡ್ಡೆದ್ರಗ್ಲಾ ಒರ ಬತ್ತಿತ್ತೆರ್.

#GandhiInTulunad
#KooInTulu ",Neutral
Pukulii Jaam....yer mare emby...,Mixed
Yedde Aanaga Join Aaka Arpith Bhai☺☺,Positive
Besant clg dalpane,Neutral
wha porludha dodda maarre,Positive
Full movie upload malpi marre Pls broii,Positive
"""I am a huge fan of ur voice",Not Tulu
Superb Prajwal anna,Positive
Hi santhu good point x girlfriend,Not Tulu
Barsa  Thulu full movie  upload  Malpi,Positive
Your voice super Arpit Anna 🤘🤟🤟🔥🔥👌,Not Tulu
"""@9:45 whitehatjr,da jokulda panodathe..""",Neutral
My favourite song 😍😍😊😊,Not Tulu
Rather than your news I like your bloopers 😂 they are so funny,Not Tulu
"ಬ್ರಹ್ಮ, ವಿಷ್ಣು ,ಮಹೇಶ್ವರ",Not Tulu
We liked your Pukuli song..,Not Tulu
No words to say just feel the lyrics... What a voice ❤🔥🔥🔥,Not Tulu
"""Any Nepali guys here?..plz explain the meaning of Pukuli maya..",Not Tulu
once again loved it bro.... one of the finest stand up comedian in Karnataka.. #vismayavinayak,Not Tulu
"ಮುಗುಳಿ ಇಜ್ಜಂದಿನ ದೇವಲ್ಯ ನಮ್ಮ ಕುಡುಪುದ ಶ್ರೀ ಅನಂತಪದ್ಮನಾಭ ದೇವಲ್ಯ.
#KooInTulu
#ನಮ್ಮ_ಊರು ",Neutral
"Top dailog nama UB dakul..,️️",Mixed
Mallige byara ante nagadi nagadi saku yenta ondu comedy superrr bhari olledak adtade,Not Tulu
"""Super bro you 🎩",Not Tulu
O Anna Full Movie Release malpule Anna OTT d,Neutral
In every comment we can see PUKULI from TULUNAD,Not Tulu
Thank you Rakshita for inviting Sam..he is a gem👌👌👍nice vlog,Not Tulu
Baayamma edde uller loki onthe chore,Positive
Yeah. Had to Reply to all Comments and Live Chats 😜❤️,Not Tulu
Who told yanna magal vanse malpujolu😅😅,Neutral
love u dodda.....,Positive
Carrot  ero hudga,Not Tulu
Everything is good  av sound Bodchi ethund ..,Positive
Shuruk comedy malpun last g msg korpun undhe aand..,Negative
Moond land dapunala onje kadal land deppunala onje,Neutral
"""You can view the judges comments in the next part sir...",Not Tulu
Talkies app d undu,Neutral
"friends mangalore,yedde act best of luck.",Positive
Hats off u all... Mai navirelisuva kshana... Swami koragajja,Not Tulu
Ette ette vikas la erla same dress padondullar😁vikas mast porlu and papa🥰,Positive
ಉಮೇಶ ಎಂತಹ ಪೆದಂಬಾ..,Not Tulu
Enchina karmada comady,Negative
Yer marre undu dooche😂😂😂😂,Negative
"ಎನ್ನ ಫೇವರೆಟ್ ಟೀಂ ಕುಡ್ಲ ಕುಸಲ್.""",Positive
Matherna acting yedde aathnd.,Positive
Nice yachi and team extra efforts of vedio editing excellent 👍👌,Not Tulu
Non veg jokes. Don't support such comedy.,Not Tulu
Super comedy prasana kapu teem congratulations u all super comedian,Not Tulu
Yess it's trend's in karavali of karnataka,Not Tulu
Heart'teaching pukuli feeling song 😂😂,Not Tulu
Sooper aathnd deeraj raikle sooper voice,Positive
We need more videos,Not Tulu
ಪಗ್ಗುದ ಸುರುತ ದಿನ ಪೊಸವರ್ಷ ಬಿಸು ಪರ್ಬೊದ ಎಡ್ಡೆಪ್ಪುಲು.,Positive
Masth top athnd,Positive
plese ଭାଇ କେମିତି ଦେଖା କରିବି 🙏🏼,Not Tulu
Yank bajji bene apudu,Mixed
It is completely team effort.....hats of to thelikeda thenali whole team....,Not Tulu
Super nataka ye undu,Positive
Sandeep sir please eren meet avodu,Positive
Anyone here after seeing this pukuli in meme😂🙋‍♂️,Not Tulu
"""Va bundle joke maare e janata,not at all good, Namma arpit anne s the best.""",Mixed
Gudde angadidalpa onji kappuda pukuli birkdhnd avvena..???😅,Neutral
Erna rap music bayankara,Mixed
Movie name Dada full movie upload malpule,Positive
"ಕುಡ್ಲದ ಸುರತ್ಕಲ್‌ಡ್ ಉಪ್ಪುನ NITK ಕಾಲೇಜ್ ದೇಶಡುಪ್ಪುನ ಪುಗರ್ತೆದ ಕಾಲೇಜ್‌ಲೆಡ್ ಒಂಜಿ. 
#ನಮ್ಮ_ಊರು
#KooInTulu ",Neutral
ಅಂದ್ ನಿಜಲ ಸೌಂಡ್ ಇತ್ತ್ಜಿ...  ಇತ್ತೆ ಸೂಪರ್..  ಯಾನ್ ವಿಡಿಯೋ ತೂವೊಂದಿತ್ತ್ಜಿ ಇತ್ತೆ ತೂಪೆ,Mixed
ROY RAVI Monteiro y,Not Tulu
"No offense bro.. Chill 👍""",Not Tulu
"""now you are trending no 1 in udupi manglur and kundapura..........",Not Tulu
ಗುವೆಳುಗು ಲಾಗಿವೇ 1 ಸಾರಿ ಗುವೆಲೂಗು ಲಾಗಿವೆ 2 ಸಾರಿ ಗೂವೆಲೂಗ ಲಾಗಿವೆ 3 ಸಾರಿ 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊👌👌👌👌👌👌👌,Mixed
Bro ponnnul poora anulen bro ndhe daye leppuni😁,Neutral
"""Yan law student",Neutral
"""O devere ... Bloopers ,🤣🤣🤣🤣🤣""",Neutral
Pukuli touching song ❤️❤️😁😁,Not Tulu
Mantha OK but av background d thelipuna sound sometimes over aapund,Mixed
Congrats guys for 1Lack subscribe.... Keep Rocking...💐💐💐,Not Tulu
Omg what a great profermance salute you guys,Not Tulu
ನಂಗ್ ನೆಗಾಡಿ ನೆಗಾಡಿ ಹೊಟ್ಟಿ ನೋವ್ ಶುರು ಆಯ್ತು.......,Not Tulu
Baari shoku athundu kEnglishiyare masth kushi apundu,Positive
Santu is famous in this also😂😂😂,Not Tulu
Super athnd move all the best,Positive
Spr swetha aunty 😍,Not Tulu
Performed like champions ..,Not Tulu
Kudlag balambe pukkuli onjatth savira thikkundu.nepalad pukkuli thikandh...,Neutral
Wa Namuneda Peee HD maree,Mixed
Super patara. Super video. Jai tulunad 👌,Not Tulu
"Kudlada jaatilu religion""",Neutral
कति metho शब्दहरु आति नै राम्रो छ,Not Tulu
Ireg aw poora song  olthu thikkund ye 😂😁,Neutral
"ತುಲು ಲಿಪಿ ಪುದರ್‌ಪಲವೆ ಪಾಡೊಡ್ಂದರಿಕೆ

#TuluScriptNameBoard #TuluScript #TuluLipi #TuluBaravu #TuluBarahu ",Neutral
"ತುಲುನಾಡ್ ‌ದ ಕಾಸ್ರೋಡ್, ದ.ಕ ಬೊಕ್ಕ ಒಡಿಪು ಜಿಲ್ಲೆದ ಜಿಲ್ಲಾಧಿಕಾರಿಲೆನ್ ಭೇಟಿ ಆದ್ ಜಿಲ್ಲಾಧಿಕಾರಿಲು ತುಲುನಾಡ್‌ದ ನಾಗರಪಂಚೆಮಿಗ್ ಸಾರ್ವತ್ರಿಕ ಸರಕಾರಿ ರಜೆ ಘೋಷಣೆ ಮಲ್ಪೊಡು ಪಂದ್ ಅರಿಕೆ ಮಲ್ತ

#JaiTulunad #TuluScript #TuluLipi #TuluScriptNameBoard #Vidyakumari    #Tulu #Tulunad ",Neutral
"ಶ್ರೀ ಮಂಗಳಾದೇವಿ ದೇವಲ್ಯೊಡ್ದಾತ್ರ ಕುಡ್ಲಗ್ ಮಂಗಳೂರು ಪನ್ಪಿ ಪುದರ್ ಬತ್ತ್ಂಡ್.
#KooInTulu
#ನಮ್ಮ_ಊರು ",Neutral
Studio g letth haakare balli,Mixed
Swami ajja kapadi ella kasta dura madi anna ge olled madi ajja,Not Tulu
Deeraj raikle verygood bagavathike,Positive
Super agide guru,Not Tulu
Where is other kaup team comedy episodes? upload malpule,Neutral
ಕುರುಬನ ಎದೆಯಲ್ಲಿ ಪ್ರೀತಿ ಜಾಸ್ತಿ,Not Tulu
Super Kapikad ....cpl da enna fvrt team,Positive
heheh yan ennuni piravd 3 body guard encha thelike controll malth kuldera :),Positive
Vijayanna 23 tharik purusothu unda modiji win apina party undu bale ava,Positive
Jithesh e daane alpa😂,Neutral
"# Pukuli Bro you are trending in Mangalore Udupi 👍🏻""",Not Tulu
Madime ayi bokka pura aunty ye,Mixed
Me -arpith anna dane video badiji,Neutral
😂😂😂😂😂👌👌👌😍jst lvd d way f talking f..lovely...granny😊😍,Not Tulu
Yn panddendh panorchi nataka indhu,Neutral
Nice funny Vlog my native KAPU ❤❤ love you guy's ❤❤gujje yummi 😋😋,Positive
Kalavida vedike bittu hogiddu tappu...,Not Tulu
wa joly  joly,Positive
Lets go 100k manpuga🥳🎉,Positive
Munduvarida bagha ondu... baari laik undu,Positive
bakwaas comedy!!!!! yenchi savoda acting,Negative
"parawagilla, OK,OK,god bless all you,my tulunadies.",Not Tulu
❤️❤️❤️👍🏻 ongi bangude pissh please 😁,Not Tulu
IAM FROM DUBAI 🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏧🏢🏢🏢🏢,Not Tulu
super yaa niklna jolly niklna,Positive
Music.... Patson you rock..🎉,Not Tulu
Bundar du thikkund bro kammig.. Tension depporchi E 😂,Positive
"""ಈ ಕಥೆಯ ನೀತಿ ಪಾಠ, ದಾರಿಯಲ್ಲಿ ಸಿಕ್ಕಿದ ಬೊಂಬೆಯನ್ನು ಕಾರಲ್ಲಿ ಕೂರಿಸಬೇಡಿ""",Not Tulu
"Please do like, share & subscribe to our channel .❤️❤️❤️❤️❤️""",Not Tulu
ಇ ಸಾಂಗ್ ಏತ್ ಸರ್ತಿ ಕೆಂಡಲ ಬೋರ್ ಆಪುಜಿ 🥰🥰🥰🥰🥰,Positive
Shutterbox Films X Mad In Kudla,Not Tulu
👌Lyrics Amar bro 😍all the best team 💐,Not Tulu
Part 2 padle plz....,Positive
I dead 💀😂😂😂😂😂 tf bro😂,Not Tulu
Ayyoyyo bari gammath athundu ️️,Positive
Imbena pukuli maaya aatnd ge,Neutral
Santhu na ell tikndha.  Santhu.  AWESOME,Positive
"""90% comments are from Karnataka(Mangalore/Udupi)😂😂...troll....",Not Tulu
baari edde kaaryakrama,Positive
"Please put BLOOPERS""",Not Tulu
Idu idu actually chennagirodu,Not Tulu
ಹೋಟೆಲ್ ಸೀನ್ ಬೋಡಿ ತ್ತಂಡ್.,Mixed
Thulunaad'da kalavidergu onjji salam osm comedy vvvvvvv sprrrrrŕ,Positive
Song kenaga nalipuga ind mannasapundu...super,Positive
Super I like aravinda bolar my chaildwood fovert actor,Positive
im  dboss fan . nam kade inda ondu like pa,Not Tulu
"👆👆👆ಇ ಹಾಡು ವೋವು ಚಿತ್ರದ ಪಾನುವರಾ""",Neutral
Devadas kapikad sir...,Neutral
कृपया मेरो च्यानमा नि जोदिनु होला,Not Tulu
ಇದನ್ನು ನೋಡಲು ಸಾಕ್ಷಾತ್ ಭೂಗತ ಗೂಂಡಾ ಮುತ್ತಪ್ಪ ರೈ ಬೇಕಿತ್ತು...,Not Tulu
Sundarannan thunaga jolly aapundu,Positive
jai tulunad.....patherdh oripaga namma tulu bhaase nu 👏,Positive
Next song Meri kunne Maya ku😭😭😭😭,Not Tulu
Shree Kateeleshwari... Woooow.... That's nice.....,Not Tulu
Trending on mangluru udupi pukili mayanda,Neutral
Super duper ye.....,Positive
हैन याे भाईकाे पुकुलि माया चाहिँ काहा छिनत देखिनत अनि हाहाहाहाहाहाहाहा,Not Tulu
"""Extraordinary performance, all three are superb. Now this Telikeda Pantha reached to another level.",Not Tulu
"Good, messages, prajwalkumar, acting, fantastic, sooper, kalaavide, Bangadi, Hasya, very, good, bhagavatike, Bari, porlu,",Positive
"ನವರಾತ್ರಿದ ಸುರುತ್ತ ದಿನ ಶೈಲಪುತ್ರಿನ ಆರಾಧನೆ ನಡಪುಂಡು. ಬೊಲ್ದು (ಶ್ವೇತ) ಕುಂಟುಡ್ ಉಪ್ಪುನ ಶೈಲಪುತ್ರಿ ದೇವಿ ಶಾಂತಿಯುತವಾದ್ ನಡಪೆರೆ ಪ್ರೇರಣೆ ಪಂದ್ ಪನ್ಪೆರ್. ಬೊಕ್ಕ ಶೈಲ ಪಂಡ ಪರ್ವತ ಪನ್ಪಿ ಅರ್ಥಲ ಉಂಡು ಪರ್ವತರಾಜನ ಮಗಲ್ ಆಯಿನೆರ್ದ್ ದೇವಿಗ್ ಶೈಲಪುತ್ರಿ ಪಂದ್ ಪುದರ್ ಬೈದ್ಂಡ್.

#ಮಾರ್ನೆಮಿ
#KooInTulu ",Neutral
sidaramya syete kalve,Neutral
Erna pukuli olu dheedh ittar😂😂,Neutral
White saree da Aishwarya super,Positive
Waw. Who is that guy nai ondu saku prank?,Positive
All the best Mohan sir and to the whole TthudarR team👌👌👌,Not Tulu
Extra ordinary comedy i ever seen......credit goes to the team....winner of Bale telipaale this year.....,Not Tulu
I can't understand TULU but I watch the channels bcz KARUNADINA Bhashe namma naada bhashe,Not Tulu
slow pickup andala gud comedy.....hats up guys ...,Positive
"""ARVIND BOLAR. 😍",Not Tulu
0:43 santhu .. hehehe..wa thelike mare 🤦,Positive
Puklig la onji padya.😂,Neutral
Take care of ur Pukuli bro🤣🤣,Not Tulu
Ayyo Deva  undu ragale iji ereg avu kiri kiri,Mixed
super Comedy . full movie link manpule,Positive
Santhu VS. Aripth game just leveled up !!!! 🤣🤣🤣🤣🤣🤣🤣,Not Tulu
Next episode specially mention kalladka prabakar its next level funny person,Not Tulu
Love you Dheeraj re porlathnd,Positive
Ninna ninna karma ... ️,Negative
***  boobanna   Dr...Dane  pander......***,Neutral
Yaksha rasa ellade bejaraannd sir prasanthnna yaksha rasa suru malpule,Positive
"""Arpith anna ireg bodithunda",Mixed
@andytk7349  andh anna akleg artha atijandh ajji da pulli dade patheder pandh,Neutral
Super... Edde atend,Positive
Paniyere aavandina ನಾಟಕ,Mixed
Mudina vlog bega haku dhanu Nana nodbekuuu😂😂,Not Tulu
"ತುಳು ಬರವುಮಾಲೆದ ಒರ್ಮ್ಬನೇ ಅಚ್ಚರ : ṝ , ೠ, ൠ

#TuluBaravu
#ReviveTuluScript ",Neutral
Apps teacher film padle,Positive
"moklenanchinakulu tulunaad da appena madild nammottige ullainave namakk bhari santhoshada vichaara,,",Positive
mast porluda acting...Roopesh shetty na MC. Super. Hats of. Tulunad. Hero. roopesh. shetty,Positive
Telthd telthd banji bene aand. Wow,Positive
Am waiting for ur nxt part 2,Neutral
Here after Chikkaballapura utsava 😂😂,Not Tulu
You looks like Prabudeva 👌,Not Tulu
I'm five minutes late sorry anna  super video lots of love from ladyhill Mangalore,Not Tulu
Trainda information ishtaaayinek liked video,Positive
Content super aitha ottu camera and editing awesome,Positive
ಧೀರಾಜ್ ಸರ್ ಸೂಪ್ಪರ್ 🙏🙏🙏🙏👌,Positive
Shek marre kandita vadh la bad concept and tym waste andu tudhh,Negative
ಸುಂದರೆ ಅಣ್ಣೇ ಇಜ್ಜದೇ.    ಬೋರ್ ಅಂಡ್.  ಸೂಪರ್. Eithnd ಯಕ್ಷಗಾನ ಕಾರ್ಯಕ್ರಮ,Mixed
ಏಲ್ ಮೈತ ಬಣ್ಣ ತೂಲೆ,Neutral
ಅದ್ಬುತ ಪೈಲ್ಸ್ ಪೇಶಂಟ್ ಪ್ರೇಮ ಪತ್ರ ಬರ್ದಿದ್ದು,Not Tulu
"ಕಾಸ್ರೋಡ್‌ದ ಕಾಟುಕುಕ್ಕೆಡ್ ನಡತಿನ ಬಲೆ‌ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ಉದಿಪನ ಲೇಸ್

#ಕಾಟ್‌ಕುಕ್ಕೆ

#TuluScriptLearningClass
#BTLK #BaleTuluLipiKalpuga
#TuluScript #TuluLipi #TuluBaravu #TuluBarahu #JaiTulunad #TuluAcademy #Tulunad #Kasrod #Kasaragod #Katkukke ",Neutral
Jai tulunad ❤️‍🔥🚩,Positive
Bari jawani mein sontta bene......bahuti nazuk hai 😊,Negative
Naligandala  mask   pad doli,Mixed
"""baari yedde aathnd....",Positive
"Keep going bro..""",Not Tulu
Super yenna fvrt actors nigl masth comedy lv u all ️,Positive
Bro big fan from kerala,Not Tulu
You And santhu be together and read the news😎😎it will be more funny,Not Tulu
Marla marre ireg...,Mixed
Masth shoku aathnd...,Positive
Erena description ne ne yan skip manthe,Neutral
"ತುಳುತ ಸುರುತ ಕೀರ್ತನೆ ಒವ್ವುಂದ್ ನಿಕ್‌ಲೆಗ್ ಗೊತ್ತುಂಡಾ?
#KooInTulu
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ? ",Neutral
"Anish and yachi bonding☺️🤗all the best yachi and team🔥""",Positive
Kudhkana madme full movie upload malpule plzz,Positive
super song.. but Tulu artha agalla!,Not Tulu
Super ye.. barpundu.,Positive
Blue color sarida ajji neykka ayer danced,Mixed
All the monu uncle and team👍,Not Tulu
Only Arvind  bolar ❤,Not Tulu
"""Prasamsha and team , A true comidieans !! Keep it up. God Bless.""",Not Tulu
Paapada aanu Vikasg ancha maryadi deppochhi ponne..... Paapa.... 😄😄,Negative
Nice Pukuli😂😂😂 - from mnglr,Not Tulu
Av mande Dane borr atna🤔,Neutral
"Praveen & team super,undu act 1hour ippundala bore aathand",Mixed
"""Irena tulu ucharane bhari likundu",Positive
ಊಟ ಮಾಡಿ ಎಷ್ಟ್ ದಿನ ಆಯಿತ ಮಾರಾಯ್ತಿ...,Not Tulu
Masth sokuda pada,Positive
ಚೆಂದ ಉಂಟು ಮಾರಾಯ್ರೆ 💥💟💝,Positive
masth edde undu ..i like this show...congrats vijayanatha shetty,Positive
ಮೀನ್ ಮುಟ್ಟುನಿ ಅವೇ ಕೈಟ್ ಕುಜಲ್ ಮುಟ್ಟುನಿ,Positive
Papa mare ..äyana nana dada matha Maya apunda danno?,Neutral
Fan from puttur.. pukkuli,Not Tulu
prashamsha is the greatest show,Not Tulu
Yashraj mukhate na thumbnail lekkane undu 😅😂😂..BTW all the best..🤩🤩,Neutral
Dhoni daaye wicket da piraav untdin 🤣🤣🤣🤣🤣🤣,Neutral
Yer pannii Dubai du kurlari tikkuji pandu..I am in Dubai tikkundu,Mixed
Arjun kapoor yer ye 😂,Negative
Yan yet sarti toondal bor apuji.. Very nice.. Krishna.... Actor.. Super,Positive
Masth comidiy atthundu,Positive
Karma ninna .starting bodchitund  karmada introduction,Negative
when is next program in dubai,Not Tulu
No.1comedy man bangady super keniyare masth kusi apudu,Positive
Comidy poora kapikad create malpuni. Orinakulu kaali acting malpuni,Mixed
Ponnu ok anda super acting,Positive
"""thelikeda thenali.  very nice performance with plenty of punches.",Not Tulu
Bro Undeta Dj mix ಯಾಪಾ  baru Dj,Neutral
Enchina karma na...time waste,Negative
Namma aravindanna na comedy ye comedy,Positive
"""ಈ ಸಾಹಿತ್ಯದ ಮೂಲ ತೆಲುಗು ಸಾಂಗ್, amma padi""",Not Tulu
sattarkcr sattar a time,Not Tulu
Meaning of pukuli in manglore is 🤣🤣🤣😂😂😂😂,Not Tulu
At one instance I thought it was a music of Marshmello,Not Tulu
"Kedagi Sampige Jaaji, Mallige Kammenage",Neutral
Best Tulu Channel in terms of content. Came here from Shutterbox films collab. Awesome 🙌,Not Tulu
ಸಂತು ಇಜ್ಜಾಂದೆ ಬೋರೋ ಬೋರು😂,Neutral
Sikeee aath undu anna review daala improve malpodchi yenna prakaara,Positive
Mulpa yerla makkar maldhjer... Mokeda ajjida paterun,Neutral
pira teer poyal,Mixed
Onji horror move n enchane  manpule   masth maja uppu,Positive
Waaaa waaaa... boldu kuntuda guttu rattaand,Neutral
sunil telikedha tEnglishali...,Positive
Pinkuli fans from manglore 😂😂,Not Tulu
Ennaji @99  yenkul  satavja.  Plz leave  them,Neutral
Super marre dj,Positive
Anna er videi olth download malpuni,Positive
Chitra guptha eer eeth time olitthaar,Positive
"""""cake ullai dile..."""" 😂😂😂😂""",Neutral
One and only ad promotion - Dinesh Timbers🤣,Not Tulu
ಈರ್ ನಿಮಿಷನ್ ಮಿನ್ ಶ ಪಂಡರೆ,Neutral
Maruthi kukku thindara Naga😂,Neutral
"Supper dala panla', ""Dont Drink don't die(say never to Alchol)tulu okey English yakke"", 'Superb",Positive
"ತುಳುನಾಡ್‌ಡ್ ಆಟಿದ ಅಮಾಸೆ ಬತ್ತ್ಂಡ್ ಪಂದ್ ಆಂಡ ಪಾಲೆದ ಕೆತ್ತೆದ ಕಷಾಯ ಬೊಕ್ಕ ಮೆತ್ತೆದ ಗಂಜಿ ಉನ್ಪುನ ಅಭ್ಯಾಸ ಉಂಡು. ಮೆತ್ತೆದ ಗಂಜಿ ತಿಂಡ ಕಸಾಯದ ಮಾತಾ ಗುಣೊಕುಲ್ ನಮಕ್ ತಿಕ್ಕುಂಡು ಪನ್ಪಿ ನಂಬೊಲಿಗೆ ಉಂಡು. 

#ನಮ್ಮ_ತೆನಸ್
#KooInTulu ",Neutral
Out standing performance...gud theme comedy...perfect punches m mesmerized wid d acting...excellent team work..,Not Tulu
Night Alarm deed wish malpare undu Happy death day Matthe hutti ba geleya.,Mixed
Baari porlu athend,Positive
Love from Mangalore(INDIA),Not Tulu
Maatha copy malthna. Moklena swantha onjila ejji. Ayag mathi ejji mokleg gathi ejji,Negative
Gammat undu ajji na,Positive
ಪ್ರಿನ್ಸಿಪಾಲ್ ತುಳುಕು Full support ಮಾರೆ 😍😍😍,Positive
Baari shok athnd ♥♥😂,Positive
"""Enk gottundu ya yan la kalavide, ee er panyerag, nikk daada gotthundu""",Negative
tuluda manikaya  aravind bolar,Positive
"""Basmati - sumati",Not Tulu
"ಅಮೆರಿಕಾಡ್ ಇತ್ತ್‌ದ್ ತುಲು ಕಲ್ತ್‌ದ್ ತುಲುತ್ತ ಬಗ್ಗೆ ಅಭಿಮಾನೊಡು ಪಾತೆರೊಂದು ಇತ್ತಿನ ಸಾಮ್ಯುಲ್ಸ್‌ನ್ ಭೇಟಿ ಆದ್ ಜೈ ತುಲುನಾಡ್ (ರಿ.) ಬೆಂಗಳೂರು ಎಗ್ಗೆರ್ದ್ ಮಾನಾದಿಗೆ ಮಲ್ತೆರ್.. ಈ ಪೊರ್ತುಜು ಗುರ್ಕಾರ್ಲು ಧನಂಜಯ ಆಚಾರ್ಯ, ಒತ್ತು ಗುರ್ಕಾರ್ಲು ನಿಧೀಶ್ ಶೆಟ್ಟಿ ಬೊಕ್ಕ ಪದಾಧಿಕಾರಿಲು, ಪದುಕೆರ್ ಒತ್ತುಪಾಲಿತ್ತೆರ್ ",Neutral
